               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.030577,            0.032829,            0.012683,             0.78139,             0.76395,             0.77267,             0.46823,            0.034183,            0.022417,           0.0067667,            0.001981,            0.001981,            0.001981
                 164,             0.02967,            0.029198,            0.013969,             0.74607,             0.75092,             0.74966,             0.45058,            0.034357,            0.022333,           0.0065969,           0.0019315,           0.0019315,           0.0019315
                 165,            0.030374,            0.030448,            0.015482,             0.73788,             0.74149,              0.7462,             0.44853,            0.034597,            0.022768,             0.00666,            0.001882,            0.001882,            0.001882
                 166,            0.029087,            0.030377,            0.015073,             0.74755,              0.7369,             0.75342,             0.45471,            0.035715,            0.023529,           0.0067545,           0.0018325,           0.0018325,           0.0018325
                 167,            0.030113,              0.0314,            0.013071,             0.73723,             0.74744,              0.7496,             0.44879,            0.034094,            0.022726,           0.0066568,            0.001783,            0.001783,            0.001783
                 168,            0.028433,            0.028984,              0.0133,             0.75522,             0.75536,             0.75106,             0.44476,            0.034729,            0.023474,           0.0066502,           0.0017335,           0.0017335,           0.0017335
                 169,            0.029381,            0.028382,             0.01594,              0.7545,             0.74091,             0.76132,             0.44583,            0.034332,            0.023656,            0.006685,            0.001684,            0.001684,            0.001684
                 170,            0.030742,            0.032348,            0.012585,             0.75874,             0.74567,              0.7662,             0.45832,            0.034513,            0.023197,           0.0066338,           0.0016345,           0.0016345,           0.0016345
                 171,              0.0289,            0.030451,             0.01187,             0.75681,              0.7527,             0.76293,             0.46026,            0.035524,            0.023466,           0.0068135,            0.001585,            0.001585,            0.001585
                 172,            0.029321,            0.031043,            0.011721,             0.76607,             0.75994,             0.76323,             0.47666,            0.034446,            0.022558,           0.0065853,           0.0015355,           0.0015355,           0.0015355
                 173,            0.029688,              0.0321,            0.012267,             0.76411,             0.74744,             0.75162,             0.46088,            0.034558,             0.02234,           0.0064817,            0.001486,            0.001486,            0.001486
                 174,            0.029525,             0.03085,             0.01413,             0.76099,             0.74635,             0.74829,             0.46093,            0.034458,            0.022234,           0.0065365,           0.0014365,           0.0014365,           0.0014365
                 175,            0.029024,            0.030554,            0.013026,             0.76464,             0.75706,             0.76379,             0.47659,            0.033839,            0.022402,           0.0066047,            0.001387,            0.001387,            0.001387
                 176,            0.028702,            0.030715,            0.012795,             0.76454,             0.75494,             0.75132,             0.46458,            0.033545,            0.022102,           0.0064303,           0.0013375,           0.0013375,           0.0013375
                 177,            0.028958,            0.030062,            0.013772,             0.76521,             0.77224,             0.77295,             0.45877,            0.033919,            0.022398,           0.0063539,            0.001288,            0.001288,            0.001288
                 178,            0.029323,            0.032162,            0.014377,             0.74985,              0.7534,             0.74618,             0.46036,             0.03367,            0.022228,           0.0063509,           0.0012385,           0.0012385,           0.0012385
                 179,            0.029645,            0.030429,            0.015231,             0.75195,             0.76554,             0.75261,             0.44432,            0.033595,            0.022301,           0.0063639,            0.001189,            0.001189,            0.001189
                 180,            0.028289,             0.03082,            0.011721,             0.75619,             0.76438,             0.76653,             0.44187,            0.033866,            0.022194,           0.0063852,           0.0011395,           0.0011395,           0.0011395
                 181,            0.029592,            0.030078,            0.014886,             0.76146,             0.76301,             0.77161,             0.45844,            0.033889,            0.022519,            0.006327,             0.00109,             0.00109,             0.00109
                 182,            0.028802,            0.029868,            0.015757,             0.75815,             0.75706,             0.76279,             0.47895,             0.03421,            0.022607,           0.0063833,           0.0010405,           0.0010405,           0.0010405
                 183,            0.028532,            0.030683,            0.013251,             0.74627,             0.75373,             0.76345,             0.47171,              0.0338,            0.022511,           0.0064657,            0.000991,            0.000991,            0.000991
                 184,            0.029029,             0.02939,            0.012199,             0.74781,             0.75726,             0.76642,             0.46024,            0.033709,            0.022449,           0.0065289,           0.0009415,           0.0009415,           0.0009415
                 185,            0.029938,            0.031385,            0.013182,              0.7744,             0.77194,             0.78532,              0.4534,            0.033803,            0.022234,           0.0065702,            0.000892,            0.000892,            0.000892
                 186,            0.026959,            0.031158,             0.01498,             0.77853,             0.77977,              0.7875,             0.45741,            0.034045,             0.02213,           0.0065866,           0.0008425,           0.0008425,           0.0008425
                 187,            0.029094,             0.02998,            0.015513,             0.79245,             0.77789,             0.78679,             0.47434,            0.034114,            0.022228,           0.0065733,            0.000793,            0.000793,            0.000793
                 188,            0.027904,            0.029709,            0.012344,             0.75734,             0.75706,             0.76023,             0.47751,            0.033662,            0.022342,           0.0064953,           0.0007435,           0.0007435,           0.0007435
                 189,              0.0289,            0.030639,            0.012858,             0.75295,             0.75846,             0.75952,             0.46575,            0.033708,            0.022305,           0.0065685,            0.000694,            0.000694,            0.000694
                 190,            0.028948,            0.029876,            0.015483,             0.75578,             0.76648,             0.76031,             0.46054,            0.033711,            0.022252,            0.006578,           0.0006445,           0.0006445,           0.0006445
                 191,            0.027602,            0.029369,            0.014798,             0.75432,             0.76583,             0.75629,             0.45819,             0.03348,            0.022288,           0.0065671,            0.000595,            0.000595,            0.000595
                 192,            0.027159,            0.029202,            0.014138,             0.75193,             0.76539,             0.75583,             0.45256,             0.03322,            0.022248,           0.0065484,           0.0005455,           0.0005455,           0.0005455
                 193,            0.027872,            0.029381,              0.0118,             0.74032,              0.7534,              0.7483,             0.45242,            0.033075,            0.022218,           0.0065023,            0.000496,            0.000496,            0.000496
                 194,            0.026964,            0.029235,             0.01663,             0.74048,             0.74744,             0.74619,             0.45496,            0.033124,            0.022195,           0.0064275,           0.0004465,           0.0004465,           0.0004465
                 195,            0.027729,            0.029412,            0.013411,             0.74974,             0.75706,             0.75856,              0.4583,             0.03342,            0.022249,           0.0064503,            0.000397,            0.000397,            0.000397
                 196,            0.028079,            0.030193,            0.013895,              0.7495,             0.75706,             0.75954,             0.47775,            0.033299,            0.022292,           0.0064735,           0.0003475,           0.0003475,           0.0003475
                 197,            0.028087,            0.032142,            0.011596,             0.74793,             0.75289,             0.75747,             0.47145,            0.033242,             0.02216,           0.0064567,            0.000298,            0.000298,            0.000298
                 198,             0.02706,            0.031197,            0.012056,             0.74282,             0.75078,             0.76114,             0.47492,            0.033178,            0.022082,           0.0064806,           0.0002485,           0.0002485,           0.0002485
                 199,            0.028208,            0.031039,            0.012872,             0.74802,             0.75931,             0.76189,             0.47247,             0.03312,            0.022092,            0.006524,            0.000199,            0.000199,            0.000199
