               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.033657,            0.027583,            0.012959,             0.67272,             0.82777,             0.79786,             0.44901,            0.036667,            0.030997,            0.006633,            0.001981,            0.001981,            0.001981
                 164,            0.034984,            0.030475,            0.014402,             0.70332,             0.81124,             0.79334,             0.46663,             0.03697,            0.030622,           0.0070386,           0.0019315,           0.0019315,           0.0019315
                 165,             0.03273,            0.028635,            0.012697,             0.63416,             0.83207,             0.77654,             0.47124,            0.036702,            0.030684,           0.0067747,            0.001882,            0.001882,            0.001882
                 166,            0.033606,            0.027108,            0.015136,             0.65623,             0.87559,             0.77507,             0.46571,            0.036964,            0.030609,           0.0060247,           0.0018325,           0.0018325,           0.0018325
                 167,            0.033209,            0.029899,             0.01383,             0.67936,             0.86096,             0.77052,              0.4677,            0.036906,            0.030502,           0.0055399,            0.001783,            0.001783,            0.001783
                 168,             0.03357,            0.029705,            0.013208,             0.65995,             0.85041,             0.77608,              0.4717,            0.036575,            0.030538,           0.0055139,           0.0017335,           0.0017335,           0.0017335
                 169,            0.032493,            0.026052,            0.014359,             0.65004,             0.81875,              0.7681,             0.46677,            0.036333,            0.030781,           0.0057502,            0.001684,            0.001684,            0.001684
                 170,            0.033442,            0.029198,            0.012313,             0.65174,             0.78486,             0.76963,             0.46587,            0.036924,            0.030979,           0.0061946,           0.0016345,           0.0016345,           0.0016345
                 171,            0.035181,            0.028582,            0.015465,             0.57414,             0.87361,             0.76333,             0.46836,            0.037411,            0.031653,           0.0064288,            0.001585,            0.001585,            0.001585
                 172,            0.032594,            0.027629,            0.014229,             0.66456,             0.84724,             0.79401,             0.49098,            0.036932,            0.031452,           0.0060913,           0.0015355,           0.0015355,           0.0015355
                 173,            0.032132,            0.026712,            0.012833,             0.72674,             0.85819,             0.78568,             0.49195,            0.036473,            0.031517,           0.0057514,            0.001486,            0.001486,            0.001486
                 174,            0.032689,            0.025483,            0.015486,             0.74627,             0.84357,             0.78937,             0.47916,            0.037134,            0.032051,           0.0059405,           0.0014365,           0.0014365,           0.0014365
                 175,            0.032375,            0.025627,              0.0163,             0.78043,             0.88344,             0.80761,             0.47058,            0.037137,            0.032348,           0.0055128,            0.001387,            0.001387,            0.001387
                 176,             0.03332,            0.029563,            0.012289,             0.76273,             0.81958,             0.79794,             0.49118,            0.036675,             0.03235,           0.0056801,           0.0013375,           0.0013375,           0.0013375
                 177,            0.032166,            0.024125,            0.015968,             0.76833,             0.80544,             0.79532,             0.50097,            0.036307,            0.031968,            0.005566,            0.001288,            0.001288,            0.001288
                 178,            0.034016,            0.028754,            0.014725,             0.71776,             0.82983,             0.79737,             0.50093,            0.036161,            0.031618,           0.0058434,           0.0012385,           0.0012385,           0.0012385
                 179,            0.032911,            0.026991,            0.014849,             0.60098,             0.84706,             0.78828,             0.49733,             0.03648,            0.031811,           0.0062867,            0.001189,            0.001189,            0.001189
                 180,            0.032542,            0.028437,             0.01436,             0.61279,             0.84258,             0.78407,             0.48104,            0.036192,            0.031633,           0.0060517,           0.0011395,           0.0011395,           0.0011395
                 181,              0.0323,            0.028028,            0.015816,             0.63036,             0.83751,             0.78685,             0.47819,            0.036246,            0.031844,           0.0061566,             0.00109,             0.00109,             0.00109
                 182,            0.033009,            0.029803,             0.01555,             0.66573,             0.83005,             0.78357,              0.4643,            0.036788,            0.031798,           0.0060726,           0.0010405,           0.0010405,           0.0010405
                 183,            0.032912,             0.02515,            0.013961,             0.69437,             0.81247,             0.78127,             0.46995,            0.036654,            0.031589,           0.0056078,            0.000991,            0.000991,            0.000991
                 184,             0.03185,            0.027678,            0.013565,             0.74498,             0.81732,             0.79073,             0.47794,            0.036287,             0.03138,           0.0054765,           0.0009415,           0.0009415,           0.0009415
                 185,            0.030501,            0.024611,            0.015425,             0.75515,             0.79692,             0.78982,             0.46988,            0.036369,            0.031407,           0.0056896,            0.000892,            0.000892,            0.000892
                 186,            0.031754,            0.026887,            0.013464,             0.73565,             0.78896,             0.83081,             0.49015,            0.036709,            0.031508,           0.0058807,           0.0008425,           0.0008425,           0.0008425
                 187,            0.030879,            0.026667,            0.014646,             0.69968,             0.80847,             0.79592,             0.48129,            0.036738,            0.031874,           0.0060322,            0.000793,            0.000793,            0.000793
                 188,            0.032029,            0.025058,            0.014419,             0.64544,              0.8216,             0.79799,              0.4925,            0.036738,            0.031845,           0.0062684,           0.0007435,           0.0007435,           0.0007435
                 189,            0.031027,            0.026663,            0.016293,             0.64775,             0.82536,             0.79722,             0.49012,            0.036948,            0.032047,            0.006226,            0.000694,            0.000694,            0.000694
                 190,            0.032722,            0.029415,            0.012162,             0.65169,             0.82231,             0.79669,             0.50276,            0.037108,            0.032021,           0.0061883,           0.0006445,           0.0006445,           0.0006445
                 191,            0.031702,             0.02665,            0.014193,             0.66982,             0.81503,             0.81971,             0.52165,            0.036944,            0.031826,           0.0060241,            0.000595,            0.000595,            0.000595
                 192,            0.032057,            0.026263,            0.016901,             0.67228,             0.81725,             0.82038,             0.50752,            0.036765,            0.031652,           0.0059939,           0.0005455,           0.0005455,           0.0005455
                 193,            0.033146,            0.026532,            0.015805,             0.64585,             0.82457,             0.81842,             0.50505,            0.036721,            0.031437,           0.0061027,            0.000496,            0.000496,            0.000496
                 194,            0.032183,             0.03017,            0.012394,             0.62129,             0.83409,              0.8205,             0.50865,            0.036376,            0.031263,           0.0061364,           0.0004465,           0.0004465,           0.0004465
                 195,            0.031708,            0.026906,            0.014102,             0.61496,             0.83163,             0.84756,             0.52928,            0.036154,             0.03114,           0.0062179,            0.000397,            0.000397,            0.000397
                 196,            0.031829,             0.02633,            0.014641,             0.60691,             0.83939,             0.82506,             0.50338,            0.036003,            0.031188,           0.0063074,           0.0003475,           0.0003475,           0.0003475
                 197,            0.032447,            0.027465,            0.014622,             0.60703,             0.84121,             0.84678,             0.52829,             0.03597,            0.031265,            0.006287,            0.000298,            0.000298,            0.000298
                 198,             0.03202,             0.03189,            0.011213,             0.61124,             0.84032,             0.84765,             0.54285,            0.035923,            0.031301,            0.006237,           0.0002485,           0.0002485,           0.0002485
                 199,            0.031771,            0.029128,            0.012975,             0.63433,             0.83814,             0.84894,             0.55464,            0.035887,            0.031309,            0.006109,            0.000199,            0.000199,            0.000199
