               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.039928,            0.031664,            0.017607,             0.63294,             0.69257,             0.81784,             0.45704,            0.041989,            0.060926,           0.0076731,            0.001981,            0.001981,            0.001981
                 164,            0.040655,            0.033069,             0.01778,             0.75265,             0.70344,             0.83781,              0.4784,            0.040171,            0.032376,            0.007706,           0.0019315,           0.0019315,           0.0019315
                 165,             0.03874,            0.033074,             0.01705,             0.74523,             0.71052,             0.82366,             0.44621,            0.040222,            0.033502,           0.0076749,            0.001882,            0.001882,            0.001882
                 166,            0.039792,            0.030895,            0.020141,             0.74265,             0.66174,             0.68627,             0.38168,            0.043439,            0.036476,           0.0077049,           0.0018325,           0.0018325,           0.0018325
                 167,            0.040894,            0.032151,            0.018129,             0.74084,             0.67553,             0.80348,             0.45804,            0.041053,            0.033122,           0.0075796,            0.001783,            0.001783,            0.001783
                 168,            0.039724,            0.030835,             0.01769,             0.72049,             0.70661,             0.80185,             0.45277,            0.041765,            0.033551,           0.0074429,           0.0017335,           0.0017335,           0.0017335
                 169,            0.040209,            0.029761,            0.017764,               0.724,             0.71058,             0.80764,             0.43657,            0.041455,            0.033756,           0.0073692,            0.001684,            0.001684,            0.001684
                 170,            0.040066,            0.031606,            0.015758,             0.77383,             0.71856,             0.83755,             0.46104,             0.04176,            0.032839,           0.0072937,           0.0016345,           0.0016345,           0.0016345
                 171,            0.040774,            0.032587,            0.016856,             0.77529,             0.73916,             0.83745,             0.46749,            0.040524,             0.03285,           0.0072954,            0.001585,            0.001585,            0.001585
                 172,            0.038952,            0.032108,            0.017003,             0.75022,             0.72043,             0.73483,              0.3921,            0.042124,            0.033801,           0.0074436,           0.0015355,           0.0015355,           0.0015355
                 173,             0.03962,            0.030869,            0.014946,             0.72456,             0.71325,             0.75422,             0.42076,            0.040566,            0.033803,           0.0071606,            0.001486,            0.001486,            0.001486
                 174,             0.03889,            0.031133,            0.018354,             0.76264,             0.73199,             0.76078,             0.42414,            0.041097,            0.033958,           0.0073228,           0.0014365,           0.0014365,           0.0014365
                 175,            0.039506,            0.030314,            0.017782,             0.74918,             0.72124,             0.81236,             0.46521,             0.03988,            0.032864,           0.0070157,            0.001387,            0.001387,            0.001387
                 176,            0.038693,            0.032727,             0.01627,             0.75159,             0.71555,             0.82366,             0.48475,            0.039669,            0.032248,           0.0069112,           0.0013375,           0.0013375,           0.0013375
                 177,            0.038106,            0.028349,            0.019018,              0.7458,             0.71584,             0.80877,             0.47992,            0.041133,            0.032713,           0.0069697,            0.001288,            0.001288,            0.001288
                 178,            0.039093,            0.031068,            0.017177,             0.76444,             0.69106,             0.82957,             0.45848,             0.04525,            0.035789,           0.0076401,           0.0012385,           0.0012385,           0.0012385
                 179,            0.038928,            0.029186,            0.018487,             0.77431,             0.72349,             0.85522,              0.4992,            0.043677,            0.033774,           0.0072134,            0.001189,            0.001189,            0.001189
                 180,            0.037997,            0.030843,             0.01851,             0.76636,             0.73958,             0.87286,             0.48716,            0.039931,            0.031465,           0.0069755,           0.0011395,           0.0011395,           0.0011395
                 181,            0.038051,            0.030171,              0.0196,             0.74129,             0.72654,             0.83135,              0.4745,            0.039587,             0.03248,           0.0069635,             0.00109,             0.00109,             0.00109
                 182,            0.038171,            0.032726,            0.017532,             0.69924,             0.69174,             0.80523,             0.46289,            0.040733,            0.033982,           0.0069319,           0.0010405,           0.0010405,           0.0010405
                 183,            0.038038,            0.028189,            0.018556,             0.76328,             0.71555,             0.81948,             0.48024,            0.040028,            0.033125,           0.0068551,            0.000991,            0.000991,            0.000991
                 184,            0.037859,            0.031011,            0.015372,             0.76554,             0.71555,             0.82511,             0.48522,            0.039535,             0.03267,           0.0067979,           0.0009415,           0.0009415,           0.0009415
                 185,            0.036533,            0.027818,              0.0195,             0.75919,             0.71555,              0.8212,             0.48205,             0.03944,            0.032471,           0.0068289,            0.000892,            0.000892,            0.000892
                 186,            0.037253,            0.028227,            0.017856,             0.76652,             0.73936,             0.83924,             0.48001,            0.039363,            0.032233,           0.0068009,           0.0008425,           0.0008425,           0.0008425
                 187,            0.035835,            0.028863,            0.016786,             0.74004,             0.71555,             0.82646,             0.47365,            0.039028,            0.031826,            0.006811,            0.000793,            0.000793,            0.000793
                 188,             0.03863,            0.028198,            0.019707,             0.72387,             0.71555,             0.82647,             0.46737,            0.039016,            0.031755,           0.0067247,           0.0007435,           0.0007435,           0.0007435
                 189,            0.035936,            0.030449,            0.021845,             0.72701,             0.72654,             0.83623,             0.47456,            0.039174,            0.031636,           0.0066933,            0.000694,            0.000694,            0.000694
                 190,            0.039545,            0.032335,            0.016193,             0.71895,              0.7232,             0.83612,             0.48236,            0.039174,            0.031666,            0.006764,           0.0006445,           0.0006445,           0.0006445
                 191,            0.035626,            0.029559,            0.016008,             0.71566,             0.72116,             0.83021,             0.47928,            0.039203,            0.031559,           0.0068431,            0.000595,            0.000595,            0.000595
                 192,            0.037728,            0.029032,            0.017979,             0.70319,             0.71872,              0.8348,             0.47615,            0.039265,            0.031523,           0.0068856,           0.0005455,           0.0005455,           0.0005455
                 193,            0.039282,            0.031579,            0.017029,             0.71484,             0.72205,             0.82431,             0.47037,            0.039161,            0.031644,            0.006954,            0.000496,            0.000496,            0.000496
                 194,            0.038205,            0.030888,            0.016937,             0.70877,             0.72235,              0.8254,             0.47224,            0.038766,            0.031951,           0.0069523,           0.0004465,           0.0004465,           0.0004465
                 195,            0.036835,            0.029337,            0.018068,             0.71479,             0.72235,             0.82203,             0.47949,            0.038347,            0.032087,           0.0068908,            0.000397,            0.000397,            0.000397
                 196,            0.036599,            0.029056,            0.018403,             0.72355,             0.72235,             0.81549,              0.4732,            0.038269,            0.032207,           0.0068762,           0.0003475,           0.0003475,           0.0003475
                 197,            0.038876,            0.031354,            0.016488,             0.72765,             0.72235,             0.81151,             0.46671,            0.038546,            0.032313,           0.0068726,            0.000298,            0.000298,            0.000298
                 198,            0.038119,            0.035959,            0.015148,             0.72552,             0.72235,             0.81421,             0.47394,             0.03863,            0.032256,           0.0068699,           0.0002485,           0.0002485,           0.0002485
                 199,            0.037016,            0.032199,            0.017833,             0.72123,             0.71555,             0.80995,             0.48521,            0.038712,            0.032174,            0.006881,            0.000199,            0.000199,            0.000199
